/home/gorgsss/.local/lib/python3.8/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
Using cuda device
Logging to ./logger/PPO_160
-----------------------------
| time/              |      |
|    value_loss           | 16.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | 110        |
| time/                   |            |
|    fps                  | 146        |
|    iterations           | 589        |
|    time_elapsed         | 8230       |
|    total_timesteps      | 1206272    |
| train/                  |            |
|    approx_kl            | 0.09051132 |
|    average_reward       | -2.85e+03  |
|    clip_fraction        | 0.504      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.75      |
|    explained_variance   | -0.201     |
|    learning_rate        | 0.002      |
|    loss                 | 0.116      |
|    n_updates            | 5880       |
|    policy_gradient_loss | 0.00134    |
|    std                  | 0.572      |
|    value_loss           | 1.54       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | 110         |
| time/                   |             |
|    fps                  | 146         |
|    iterations           | 590         |
|    time_elapsed         | 8235        |
|    total_timesteps      | 1208320     |
| train/                  |             |
|    approx_kl            | 0.053569153 |
|    clip_fraction        | 0.399       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.74       |
|    explained_variance   | -224        |
|    learning_rate        | 0.002       |
|    loss                 | 20.1        |
|    n_updates            | 5890        |
|    policy_gradient_loss | 0.0115      |
|    std                  | 0.572       |
|    value_loss           | 44.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | 74.8       |
| time/                   |            |
|    fps                  | 146        |
|    iterations           | 591        |
|    time_elapsed         | 8240       |
|    total_timesteps      | 1210368    |
| train/                  |            |
|    approx_kl            | 0.38366565 |
|    average_reward       | -2.89e+03  |
|    clip_fraction        | 0.806      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.73      |
|    explained_variance   | -7.8       |
|    learning_rate        | 0.002      |
|    loss                 | 11.8       |
|    n_updates            | 5900       |
|    policy_gradient_loss | 0.0793     |
|    std                  | 0.571      |
|    value_loss           | 36.7       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | 74.8        |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 592         |
|    time_elapsed         | 8245        |
|    total_timesteps      | 1212416     |
| train/                  |             |
|    approx_kl            | 0.026613316 |
|    clip_fraction        | 0.363       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.71       |
|    explained_variance   | -256        |
|    learning_rate        | 0.002       |
|    loss                 | 26.8        |
|    n_updates            | 5910        |
|    policy_gradient_loss | -0.0146     |
|    std                  | 0.568       |
|    value_loss           | 53.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | 74.8        |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 593         |
|    time_elapsed         | 8250        |
|    total_timesteps      | 1214464     |
| train/                  |             |
|    approx_kl            | 0.044359736 |
|    clip_fraction        | 0.407       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.67       |
|    explained_variance   | -33.8       |
|    learning_rate        | 0.002       |
|    loss                 | 12.4        |
|    n_updates            | 5920        |
|    policy_gradient_loss | 0.0086      |
|    std                  | 0.567       |
|    value_loss           | 35.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | 37.9        |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 594         |
|    time_elapsed         | 8255        |
|    total_timesteps      | 1216512     |
| train/                  |             |
|    approx_kl            | 0.019267038 |
|    average_reward       | -2.92e+03   |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.66       |
|    explained_variance   | -205        |
|    learning_rate        | 0.002       |
|    loss                 | 6.85        |
|    n_updates            | 5930        |
|    policy_gradient_loss | -0.0055     |
|    std                  | 0.567       |
|    value_loss           | 27.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | 37.9       |
| time/                   |            |
|    fps                  | 147        |
|    iterations           | 595        |
|    time_elapsed         | 8260       |
|    total_timesteps      | 1218560    |
| train/                  |            |
|    approx_kl            | 0.03153218 |
|    clip_fraction        | 0.351      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.68      |
|    explained_variance   | -161       |
|    learning_rate        | 0.002      |
|    loss                 | 24.7       |
|    n_updates            | 5940       |
|    policy_gradient_loss | -0.0103    |
|    std                  | 0.568      |
|    value_loss           | 50.8       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | 6.45       |
| time/                   |            |
|    fps                  | 147        |
|    iterations           | 596        |
|    time_elapsed         | 8266       |
|    total_timesteps      | 1220608    |
| train/                  |            |
|    approx_kl            | 0.18744512 |
|    average_reward       | -3.22e+03  |
|    clip_fraction        | 0.601      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.71      |
|    explained_variance   | -3.68e+03  |
|    learning_rate        | 0.002      |
|    loss                 | 4.83       |
|    n_updates            | 5950       |
|    policy_gradient_loss | 0.0207     |
|    std                  | 0.57       |
|    value_loss           | 15.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | 6.45        |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 597         |
|    time_elapsed         | 8271        |
|    total_timesteps      | 1222656     |
| train/                  |             |
|    approx_kl            | 0.046906754 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.72       |
|    explained_variance   | -23.4       |
|    learning_rate        | 0.002       |
|    loss                 | 22          |
|    n_updates            | 5960        |
|    policy_gradient_loss | -0.013      |
|    std                  | 0.57        |
|    value_loss           | 45.2        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | 6.45       |
| time/                   |            |
|    fps                  | 147        |
|    iterations           | 598        |
|    time_elapsed         | 8275       |
|    total_timesteps      | 1224704    |
| train/                  |            |
|    approx_kl            | 0.10101747 |
|    clip_fraction        | 0.653      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.7       |
|    explained_variance   | -8.47e+03  |
|    learning_rate        | 0.002      |
|    loss                 | 7.75       |
|    n_updates            | 5970       |
|    policy_gradient_loss | 0.0445     |
|    std                  | 0.569      |
|    value_loss           | 23.7       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -29.2       |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 599         |
|    time_elapsed         | 8281        |
|    total_timesteps      | 1226752     |
| train/                  |             |
|    approx_kl            | 0.034549076 |
|    average_reward       | -3.2e+03    |
|    clip_fraction        | 0.294       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.69       |
|    explained_variance   | -2.27e+03   |
|    learning_rate        | 0.002       |
|    loss                 | 2.64        |
|    n_updates            | 5980        |
|    policy_gradient_loss | -0.00805    |
|    std                  | 0.568       |
|    value_loss           | 14.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -29.2       |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 600         |
|    time_elapsed         | 8286        |
|    total_timesteps      | 1228800     |
| train/                  |             |
|    approx_kl            | 0.011824947 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.68       |
|    explained_variance   | -35.4       |
|    learning_rate        | 0.002       |
|    loss                 | 28.3        |
|    n_updates            | 5990        |
|    policy_gradient_loss | -0.00926    |
|    std                  | 0.568       |
|    value_loss           | 68          |
-----------------------------------------
1230000
1230000
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -38        |
| time/                   |            |
|    fps                  | 148        |
|    iterations           | 601        |
|    time_elapsed         | 8291       |
|    total_timesteps      | 1230848    |
| train/                  |            |
|    approx_kl            | 0.11574529 |
|    average_reward       | -3.02e+03  |
|    clip_fraction        | 0.52       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.69      |
|    explained_variance   | 0.133      |
|    learning_rate        | 0.002      |
|    loss                 | 0.354      |
|    n_updates            | 6000       |
|    policy_gradient_loss | -0.011     |
|    std                  | 0.572      |
|    value_loss           | 9.1        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -38        |
| time/                   |            |
|    fps                  | 148        |
|    iterations           | 602        |
|    time_elapsed         | 8296       |
|    total_timesteps      | 1232896    |
| train/                  |            |
|    approx_kl            | 0.06516661 |
|    clip_fraction        | 0.524      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.76      |
|    explained_variance   | -287       |
|    learning_rate        | 0.002      |
|    loss                 | 14.1       |
|    n_updates            | 6010       |
|    policy_gradient_loss | 0.0439     |
|    std                  | 0.575      |
|    value_loss           | 42.5       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -86.3      |
| time/                   |            |
|    fps                  | 148        |
|    iterations           | 603        |
|    time_elapsed         | 8302       |
|    total_timesteps      | 1234944    |
| train/                  |            |
|    approx_kl            | 0.33797824 |
|    average_reward       | -2.94e+03  |
|    clip_fraction        | 0.738      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.78      |
|    explained_variance   | -1.64      |
|    learning_rate        | 0.002      |
|    loss                 | 20.3       |
|    n_updates            | 6020       |
|    policy_gradient_loss | 0.0634     |
|    std                  | 0.576      |
|    value_loss           | 53         |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -86.3      |
| time/                   |            |
|    fps                  | 148        |
|    iterations           | 604        |
|    time_elapsed         | 8310       |
|    total_timesteps      | 1236992    |
| train/                  |            |
|    approx_kl            | 0.03345922 |
|    clip_fraction        | 0.327      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.78      |
|    explained_variance   | -4.09e+05  |
|    learning_rate        | 0.002      |
|    loss                 | 15.3       |
|    n_updates            | 6030       |
|    policy_gradient_loss | -0.0103    |
|    std                  | 0.575      |
|    value_loss           | 52.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -86.3       |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 605         |
|    time_elapsed         | 8325        |
|    total_timesteps      | 1239040     |
| train/                  |             |
|    approx_kl            | 0.017886275 |
|    clip_fraction        | 0.383       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.77       |
|    explained_variance   | -7.29e+05   |
|    learning_rate        | 0.002       |
|    loss                 | 8.53        |
|    n_updates            | 6040        |
|    policy_gradient_loss | -0.00959    |
|    std                  | 0.575       |
|    value_loss           | 20.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -109        |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 606         |
|    time_elapsed         | 8337        |
|    total_timesteps      | 1241088     |
| train/                  |             |
|    approx_kl            | 0.051014423 |
|    average_reward       | -2.92e+03   |
|    clip_fraction        | 0.448       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.79       |
|    explained_variance   | -483        |
|    learning_rate        | 0.002       |
|    loss                 | 0.19        |
|    n_updates            | 6050        |
|    policy_gradient_loss | -0.00697    |
|    std                  | 0.577       |
|    value_loss           | 1.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -109        |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 607         |
|    time_elapsed         | 8344        |
|    total_timesteps      | 1243136     |
| train/                  |             |
|    approx_kl            | 0.043720216 |
|    clip_fraction        | 0.31        |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.8        |
|    explained_variance   | -3.38e+03   |
|    learning_rate        | 0.002       |
|    loss                 | 24.2        |
|    n_updates            | 6060        |
|    policy_gradient_loss | -0.000147   |
|    std                  | 0.577       |
|    value_loss           | 45.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -163       |
| time/                   |            |
|    fps                  | 149        |
|    iterations           | 608        |
|    time_elapsed         | 8350       |
|    total_timesteps      | 1245184    |
| train/                  |            |
|    approx_kl            | 0.05457283 |
|    average_reward       | -2.9e+03   |
|    clip_fraction        | 0.407      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.81      |
|    explained_variance   | -1.1e+03   |
|    learning_rate        | 0.002      |
|    loss                 | 10.8       |
|    n_updates            | 6070       |
|    policy_gradient_loss | 0.00362    |
|    std                  | 0.578      |
|    value_loss           | 28.8       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -163       |
| time/                   |            |
|    fps                  | 149        |
|    iterations           | 609        |
|    time_elapsed         | 8356       |
|    total_timesteps      | 1247232    |
| train/                  |            |
|    approx_kl            | 0.05494015 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.8       |
|    explained_variance   | -27.6      |
|    learning_rate        | 0.002      |
|    loss                 | 17.3       |
|    n_updates            | 6080       |
|    policy_gradient_loss | -0.0112    |
|    std                  | 0.575      |
|    value_loss           | 47         |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -163       |
| time/                   |            |
|    fps                  | 149        |
|    iterations           | 610        |
|    time_elapsed         | 8362       |
|    total_timesteps      | 1249280    |
| train/                  |            |
|    approx_kl            | 0.06376343 |
|    clip_fraction        | 0.573      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.76      |
|    explained_variance   | -53.1      |
|    learning_rate        | 0.002      |
|    loss                 | 9.33       |
|    n_updates            | 6090       |
|    policy_gradient_loss | -0.00495   |
|    std                  | 0.573      |
|    value_loss           | 19.1       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -199       |
| time/                   |            |
|    fps                  | 149        |
|    iterations           | 611        |
|    time_elapsed         | 8367       |
|    total_timesteps      | 1251328    |
| train/                  |            |
|    approx_kl            | 0.08585131 |
|    average_reward       | -2.8e+03   |
|    clip_fraction        | 0.54       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.73      |
|    explained_variance   | -0.0791    |
|    learning_rate        | 0.002      |
|    loss                 | 0.0878     |
|    n_updates            | 6100       |
|    policy_gradient_loss | 0.021      |
|    std                  | 0.572      |
|    value_loss           | 2.77       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -199        |
| time/                   |             |
|    fps                  | 149         |
|    iterations           | 612         |
|    time_elapsed         | 8372        |
|    total_timesteps      | 1253376     |
| train/                  |             |
|    approx_kl            | 0.060617436 |
|    clip_fraction        | 0.48        |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.72       |
|    explained_variance   | -49.3       |
|    learning_rate        | 0.002       |
|    loss                 | 21.1        |
|    n_updates            | 6110        |
|    policy_gradient_loss | 0.0477      |
|    std                  | 0.572       |
|    value_loss           | 53.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -227       |
| time/                   |            |
|    fps                  | 149        |
|    iterations           | 613        |
|    time_elapsed         | 8378       |
|    total_timesteps      | 1255424    |
| train/                  |            |
|    approx_kl            | 0.07731414 |
|    average_reward       | -2.97e+03  |
|    clip_fraction        | 0.46       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.72      |
|    explained_variance   | 0.0215     |
|    learning_rate        | 0.002      |
|    loss                 | 0.092      |
|    n_updates            | 6120       |
|    policy_gradient_loss | -0.0038    |
|    std                  | 0.573      |
|    value_loss           | 2.69       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -227        |
| time/                   |             |
|    fps                  | 149         |
|    iterations           | 614         |
|    time_elapsed         | 8383        |
|    total_timesteps      | 1257472     |
| train/                  |             |
|    approx_kl            | 0.046551242 |
|    clip_fraction        | 0.419       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.74       |
|    explained_variance   | -331        |
|    learning_rate        | 0.002       |
|    loss                 | 29          |
|    n_updates            | 6130        |
|    policy_gradient_loss | 0.0106      |
|    std                  | 0.573       |
|    value_loss           | 45.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -227        |
| time/                   |             |
|    fps                  | 150         |
|    iterations           | 615         |
|    time_elapsed         | 8387        |
|    total_timesteps      | 1259520     |
| train/                  |             |
|    approx_kl            | 0.052453287 |
|    clip_fraction        | 0.448       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.74       |
|    explained_variance   | -11.3       |
|    learning_rate        | 0.002       |
|    loss                 | 6.07        |
|    n_updates            | 6140        |
|    policy_gradient_loss | -0.0041     |
|    std                  | 0.573       |
|    value_loss           | 19          |
-----------------------------------------
1260000
1260000
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -261        |
| time/                   |             |
|    fps                  | 150         |
|    iterations           | 616         |
|    time_elapsed         | 8393        |
|    total_timesteps      | 1261568     |
| train/                  |             |
|    approx_kl            | 0.025703683 |
|    average_reward       | -2.95e+03   |
|    clip_fraction        | 0.339       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.74       |
|    explained_variance   | -1.9e+03    |
|    learning_rate        | 0.002       |
|    loss                 | 2.18        |
|    n_updates            | 6150        |
|    policy_gradient_loss | -0.0133     |
|    std                  | 0.573       |
|    value_loss           | 12.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -261        |
| time/                   |             |
|    fps                  | 150         |
|    iterations           | 617         |
|    time_elapsed         | 8398        |
|    total_timesteps      | 1263616     |
| train/                  |             |
|    approx_kl            | 0.020265762 |
|    clip_fraction        | 0.335       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.74       |
|    explained_variance   | -72.4       |
|    learning_rate        | 0.002       |
|    loss                 | 29.2        |
|    n_updates            | 6160        |
|    policy_gradient_loss | -0.0142     |
|    std                  | 0.573       |
|    value_loss           | 70.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -292        |
| time/                   |             |
|    fps                  | 150         |
|    iterations           | 618         |
|    time_elapsed         | 8403        |
|    total_timesteps      | 1265664     |
| train/                  |             |
|    approx_kl            | 0.025485085 |
|    average_reward       | -2.89e+03   |
|    clip_fraction        | 0.31        |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.74       |
|    explained_variance   | -1.53e+04   |
|    learning_rate        | 0.002       |
|    loss                 | 3.84        |
|    n_updates            | 6170        |
|    policy_gradient_loss | -0.0127     |
|    std                  | 0.573       |
|    value_loss           | 12.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -292        |
| time/                   |             |
|    fps                  | 150         |
|    iterations           | 619         |
|    time_elapsed         | 8408        |
|    total_timesteps      | 1267712     |
| train/                  |             |
|    approx_kl            | 0.013824851 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.74       |
|    explained_variance   | -228        |
|    learning_rate        | 0.002       |
|    loss                 | 37.1        |
|    n_updates            | 6180        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.573       |
|    value_loss           | 72.1        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5e+03     |
|    ep_rew_mean          | -322      |
| time/                   |           |
|    fps                  | 150       |
|    iterations           | 620       |
|    time_elapsed         | 8413      |
|    total_timesteps      | 1269760   |
| train/                  |           |
|    approx_kl            | 0.0681284 |
|    average_reward       | -2.84e+03 |
|    clip_fraction        | 0.419     |
|    clip_range           | 0.2       |
|    entropy_loss         | -6.74     |
|    explained_variance   | -1.04e+06 |
|    learning_rate        | 0.002     |
|    loss                 | 5.89      |
|    n_updates            | 6190      |
|    policy_gradient_loss | -0.0162   |
|    std                  | 0.573     |
|    value_loss           | 13.6      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5e+03     |
|    ep_rew_mean          | -322      |
| time/                   |           |
|    fps                  | 151       |
|    iterations           | 621       |
|    time_elapsed         | 8418      |
|    total_timesteps      | 1271808   |
| train/                  |           |
|    approx_kl            | 0.1115355 |
|    clip_fraction        | 0.601     |
|    clip_range           | 0.2       |
|    entropy_loss         | -6.73     |
|    explained_variance   | -7.84     |
|    learning_rate        | 0.002     |
|    loss                 | 7.83      |
|    n_updates            | 6200      |
|    policy_gradient_loss | -0.00116  |
|    std                  | 0.57      |
|    value_loss           | 15        |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -322        |
| time/                   |             |
|    fps                  | 151         |
|    iterations           | 622         |
|    time_elapsed         | 8423        |
|    total_timesteps      | 1273856     |
| train/                  |             |
|    approx_kl            | 0.041279547 |
|    clip_fraction        | 0.403       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.68       |
|    explained_variance   | -5.47e+05   |
|    learning_rate        | 0.002       |
|    loss                 | 9.74        |
|    n_updates            | 6210        |
|    policy_gradient_loss | 0.0231      |
|    std                  | 0.568       |
|    value_loss           | 42.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -341        |
| time/                   |             |
|    fps                  | 151         |
|    iterations           | 623         |
|    time_elapsed         | 8428        |
|    total_timesteps      | 1275904     |
| train/                  |             |
|    approx_kl            | 0.100046515 |
|    average_reward       | -2.66e+03   |
|    clip_fraction        | 0.629       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.68       |
|    explained_variance   | -0.922      |
|    learning_rate        | 0.002       |
|    loss                 | 0.0414      |
|    n_updates            | 6220        |
|    policy_gradient_loss | -0.00514    |
|    std                  | 0.568       |
|    value_loss           | 0.288       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -341        |
| time/                   |             |
|    fps                  | 151         |
|    iterations           | 624         |
|    time_elapsed         | 8433        |
|    total_timesteps      | 1277952     |
| train/                  |             |
|    approx_kl            | 0.053916242 |
|    clip_fraction        | 0.46        |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.69       |
|    explained_variance   | -381        |
|    learning_rate        | 0.002       |
|    loss                 | 13.5        |
|    n_updates            | 6230        |
|    policy_gradient_loss | 0.0507      |
|    std                  | 0.568       |
|    value_loss           | 36.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -371        |
| time/                   |             |
|    fps                  | 151         |
|    iterations           | 625         |
|    time_elapsed         | 8438        |
|    total_timesteps      | 1280000     |
| train/                  |             |
|    approx_kl            | 0.046271756 |
|    average_reward       | -2.87e+03   |
|    clip_fraction        | 0.383       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.68       |
|    explained_variance   | -1.36       |
|    learning_rate        | 0.002       |
|    loss                 | 0.396       |
|    n_updates            | 6240        |
|    policy_gradient_loss | 0.0207      |
|    std                  | 0.568       |
|    value_loss           | 5.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -371        |
| time/                   |             |
|    fps                  | 151         |
|    iterations           | 626         |
|    time_elapsed         | 8443        |
|    total_timesteps      | 1282048     |
| train/                  |             |
|    approx_kl            | 0.088906854 |
|    clip_fraction        | 0.56        |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.69       |
|    explained_variance   | -71.5       |
|    learning_rate        | 0.002       |
|    loss                 | 12.4        |
|    n_updates            | 6250        |
|    policy_gradient_loss | -0.00915    |
|    std                  | 0.568       |
|    value_loss           | 27.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -371       |
| time/                   |            |
|    fps                  | 151        |
|    iterations           | 627        |
|    time_elapsed         | 8448       |
|    total_timesteps      | 1284096    |
| train/                  |            |
|    approx_kl            | 0.05127874 |
|    clip_fraction        | 0.448      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.68      |
|    explained_variance   | -124       |
|    learning_rate        | 0.002      |
|    loss                 | 23.5       |
|    n_updates            | 6260       |
|    policy_gradient_loss | -0.00722   |
|    std                  | 0.567      |
|    value_loss           | 48.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -400        |
| time/                   |             |
|    fps                  | 152         |
|    iterations           | 628         |
|    time_elapsed         | 8453        |
|    total_timesteps      | 1286144     |
| train/                  |             |
|    approx_kl            | 0.060041104 |
|    average_reward       | -2.78e+03   |
|    clip_fraction        | 0.46        |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.7        |
|    explained_variance   | -0.995      |
|    learning_rate        | 0.002       |
|    loss                 | 0.596       |
|    n_updates            | 6270        |
|    policy_gradient_loss | 0.0268      |
|    std                  | 0.57        |
|    value_loss           | 9.31        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -400       |
| time/                   |            |
|    fps                  | 152        |
|    iterations           | 629        |
|    time_elapsed         | 8458       |
|    total_timesteps      | 1288192    |
| train/                  |            |
|    approx_kl            | 0.04500488 |
|    clip_fraction        | 0.339      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.72      |
|    explained_variance   | -638       |
|    learning_rate        | 0.002      |
|    loss                 | 44.3       |
|    n_updates            | 6280       |
|    policy_gradient_loss | -0.003     |
|    std                  | 0.568      |
|    value_loss           | 86.7       |
----------------------------------------
1290000
[0.45000595 0.64999745]
1290000
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5e+03      |
|    ep_rew_mean          | -449       |
| time/                   |            |
|    fps                  | 152        |
|    iterations           | 630        |
|    time_elapsed         | 8463       |
|    total_timesteps      | 1290240    |
| train/                  |            |
|    approx_kl            | 0.53885764 |
|    average_reward       | -3.03e+03  |
|    clip_fraction        | 0.819      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.67      |
|    explained_variance   | -17.3      |
|    learning_rate        | 0.002      |
|    loss                 | 50.5       |
|    n_updates            | 6290       |
|    policy_gradient_loss | 0.0743     |
|    std                  | 0.566      |
|    value_loss           | 117        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5e+03       |
|    ep_rew_mean          | -449        |
| time/                   |             |
|    fps                  | 152         |
|    iterations           | 631         |
|    time_elapsed         | 8470        |
|    total_timesteps      | 1292288     |
| train/                  |             |
|    approx_kl            | 0.023049843 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.65       |
|    explained_variance   | -36.8       |
|    learning_rate        | 0.002       |
|    loss                 | 56.8        |
|    n_updates            | 6300        |
|    policy_gradient_loss | -0.018      |
|    std                  | 0.564       |
|    value_loss           | 120         |
